survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
SARI virological,Belgium,2025-W15,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2025-W15,Influenza,Influenza,total,positivity,total,1.8
SARI virological,Belgium,2025-W15,Influenza,Influenza,total,tests,total,111
SARI virological,Belgium,2025-W15,Influenza,Influenza B,B/Vic,detections,total,2
SARI virological,Belgium,2025-W15,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2025-W15,RSV,RSV,RSV,positivity,total,3.6
SARI virological,Belgium,2025-W15,RSV,RSV,RSV,tests,total,111
SARI virological,Belgium,2025-W15,RSV,RSV-B,NA,detections,total,4
SARI virological,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.3
SARI virological,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,111
SARI virological,Belgium,2025-W14,Influenza,Influenza,total,detections,total,11
SARI virological,Belgium,2025-W14,Influenza,Influenza,total,positivity,total,10.6
SARI virological,Belgium,2025-W14,Influenza,Influenza,total,tests,total,104
SARI virological,Belgium,2025-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2025-W14,Influenza,Influenza A,A(H3),detections,total,4
SARI virological,Belgium,2025-W14,Influenza,Influenza B,B/Vic,detections,total,3
SARI virological,Belgium,2025-W14,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2025-W14,RSV,RSV,RSV,positivity,total,2.9
SARI virological,Belgium,2025-W14,RSV,RSV,RSV,tests,total,104
SARI virological,Belgium,2025-W14,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W14,RSV,RSV-B,NA,detections,total,2
SARI virological,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.9
SARI virological,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,104
SARI virological,Belgium,2025-W13,Influenza,Influenza,total,detections,total,15
SARI virological,Belgium,2025-W13,Influenza,Influenza,total,positivity,total,11.5
SARI virological,Belgium,2025-W13,Influenza,Influenza,total,tests,total,131
SARI virological,Belgium,2025-W13,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2025-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2025-W13,Influenza,Influenza A,A(H3),detections,total,6
SARI virological,Belgium,2025-W13,Influenza,Influenza B,B (unknown),detections,total,1
SARI virological,Belgium,2025-W13,Influenza,Influenza B,B/Vic,detections,total,6
SARI virological,Belgium,2025-W13,RSV,RSV,RSV,detections,total,10
SARI virological,Belgium,2025-W13,RSV,RSV,RSV,positivity,total,7.6
SARI virological,Belgium,2025-W13,RSV,RSV,RSV,tests,total,131
SARI virological,Belgium,2025-W13,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W13,RSV,RSV-B,NA,detections,total,9
SARI virological,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.6
SARI virological,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,131
SARI virological,Belgium,2025-W12,Influenza,Influenza,total,detections,total,19
SARI virological,Belgium,2025-W12,Influenza,Influenza,total,positivity,total,16.8
SARI virological,Belgium,2025-W12,Influenza,Influenza,total,tests,total,113
SARI virological,Belgium,2025-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2025-W12,Influenza,Influenza A,A(H3),detections,total,8
SARI virological,Belgium,2025-W12,Influenza,Influenza B,B/Vic,detections,total,8
SARI virological,Belgium,2025-W12,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2025-W12,RSV,RSV,RSV,positivity,total,2.7
SARI virological,Belgium,2025-W12,RSV,RSV,RSV,tests,total,112
SARI virological,Belgium,2025-W12,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.5
SARI virological,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,113
SARI virological,Belgium,2025-W11,Influenza,Influenza,total,detections,total,19
SARI virological,Belgium,2025-W11,Influenza,Influenza,total,positivity,total,16.7
SARI virological,Belgium,2025-W11,Influenza,Influenza,total,tests,total,114
SARI virological,Belgium,2025-W11,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2025-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,5
SARI virological,Belgium,2025-W11,Influenza,Influenza A,A(H3),detections,total,5
SARI virological,Belgium,2025-W11,Influenza,Influenza B,B/Vic,detections,total,7
SARI virological,Belgium,2025-W11,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2025-W11,RSV,RSV,RSV,positivity,total,7
SARI virological,Belgium,2025-W11,RSV,RSV,RSV,tests,total,114
SARI virological,Belgium,2025-W11,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W11,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
SARI virological,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.8
SARI virological,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,114
SARI virological,Belgium,2025-W10,Influenza,Influenza,total,detections,total,45
SARI virological,Belgium,2025-W10,Influenza,Influenza,total,positivity,total,28.5
SARI virological,Belgium,2025-W10,Influenza,Influenza,total,tests,total,158
SARI virological,Belgium,2025-W10,Influenza,Influenza A,A (unknown),detections,total,4
SARI virological,Belgium,2025-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2025-W10,Influenza,Influenza A,A(H3),detections,total,21
SARI virological,Belgium,2025-W10,Influenza,Influenza B,B/Vic,detections,total,16
SARI virological,Belgium,2025-W10,RSV,RSV,RSV,detections,total,6
SARI virological,Belgium,2025-W10,RSV,RSV,RSV,positivity,total,3.8
SARI virological,Belgium,2025-W10,RSV,RSV,RSV,tests,total,158
SARI virological,Belgium,2025-W10,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W10,RSV,RSV-B,NA,detections,total,5
SARI virological,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0.6
SARI virological,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,158
SARI virological,Belgium,2025-W09,Influenza,Influenza,total,detections,total,51
SARI virological,Belgium,2025-W09,Influenza,Influenza,total,positivity,total,32.3
SARI virological,Belgium,2025-W09,Influenza,Influenza,total,tests,total,158
SARI virological,Belgium,2025-W09,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2025-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,12
SARI virological,Belgium,2025-W09,Influenza,Influenza A,A(H3),detections,total,24
SARI virological,Belgium,2025-W09,Influenza,Influenza B,B/Vic,detections,total,14
SARI virological,Belgium,2025-W09,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2025-W09,RSV,RSV,RSV,positivity,total,5.1
SARI virological,Belgium,2025-W09,RSV,RSV,RSV,tests,total,158
SARI virological,Belgium,2025-W09,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2025-W09,RSV,RSV-B,NA,detections,total,5
SARI virological,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.5
SARI virological,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,158
SARI virological,Belgium,2025-W08,Influenza,Influenza,total,detections,total,87
SARI virological,Belgium,2025-W08,Influenza,Influenza,total,positivity,total,40.5
SARI virological,Belgium,2025-W08,Influenza,Influenza,total,tests,total,215
SARI virological,Belgium,2025-W08,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2025-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,19
SARI virological,Belgium,2025-W08,Influenza,Influenza A,A(H3),detections,total,51
SARI virological,Belgium,2025-W08,Influenza,Influenza B,B/Vic,detections,total,15
SARI virological,Belgium,2025-W08,RSV,RSV,RSV,detections,total,12
SARI virological,Belgium,2025-W08,RSV,RSV,RSV,positivity,total,5.6
SARI virological,Belgium,2025-W08,RSV,RSV,RSV,tests,total,215
SARI virological,Belgium,2025-W08,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2025-W08,RSV,RSV-B,NA,detections,total,9
SARI virological,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.3
SARI virological,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,215
SARI virological,Belgium,2025-W07,Influenza,Influenza,total,detections,total,104
SARI virological,Belgium,2025-W07,Influenza,Influenza,total,positivity,total,47.3
SARI virological,Belgium,2025-W07,Influenza,Influenza,total,tests,total,220
SARI virological,Belgium,2025-W07,Influenza,Influenza A,A (unknown),detections,total,3
SARI virological,Belgium,2025-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,41
SARI virological,Belgium,2025-W07,Influenza,Influenza A,A(H3),detections,total,44
SARI virological,Belgium,2025-W07,Influenza,Influenza B,B/Vic,detections,total,16
SARI virological,Belgium,2025-W07,RSV,RSV,RSV,detections,total,12
SARI virological,Belgium,2025-W07,RSV,RSV,RSV,positivity,total,5.5
SARI virological,Belgium,2025-W07,RSV,RSV,RSV,tests,total,220
SARI virological,Belgium,2025-W07,RSV,RSV-A,NA,detections,total,5
SARI virological,Belgium,2025-W07,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.3
SARI virological,Belgium,2025-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,220
SARI virological,Belgium,2025-W06,Influenza,Influenza,total,detections,total,92
SARI virological,Belgium,2025-W06,Influenza,Influenza,total,positivity,total,47.2
SARI virological,Belgium,2025-W06,Influenza,Influenza,total,tests,total,195
SARI virological,Belgium,2025-W06,Influenza,Influenza A,A (unknown),detections,total,4
SARI virological,Belgium,2025-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,39
SARI virological,Belgium,2025-W06,Influenza,Influenza A,A(H3),detections,total,41
SARI virological,Belgium,2025-W06,Influenza,Influenza B,B/Vic,detections,total,8
SARI virological,Belgium,2025-W06,RSV,RSV,RSV,detections,total,20
SARI virological,Belgium,2025-W06,RSV,RSV,RSV,positivity,total,10.3
SARI virological,Belgium,2025-W06,RSV,RSV,RSV,tests,total,195
SARI virological,Belgium,2025-W06,RSV,RSV-A,NA,detections,total,7
SARI virological,Belgium,2025-W06,RSV,RSV-B,NA,detections,total,13
SARI virological,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.5
SARI virological,Belgium,2025-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,195
SARI virological,Belgium,2025-W05,Influenza,Influenza,total,detections,total,120
SARI virological,Belgium,2025-W05,Influenza,Influenza,total,positivity,total,51.1
SARI virological,Belgium,2025-W05,Influenza,Influenza,total,tests,total,235
SARI virological,Belgium,2025-W05,Influenza,Influenza A,A (unknown),detections,total,4
SARI virological,Belgium,2025-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,61
SARI virological,Belgium,2025-W05,Influenza,Influenza A,A(H3),detections,total,50
SARI virological,Belgium,2025-W05,Influenza,Influenza B,B/Vic,detections,total,5
SARI virological,Belgium,2025-W05,RSV,RSV,RSV,detections,total,24
SARI virological,Belgium,2025-W05,RSV,RSV,RSV,positivity,total,10.2
SARI virological,Belgium,2025-W05,RSV,RSV,RSV,tests,total,235
SARI virological,Belgium,2025-W05,RSV,RSV-A,NA,detections,total,5
SARI virological,Belgium,2025-W05,RSV,RSV-B,NA,detections,total,19
SARI virological,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.1
SARI virological,Belgium,2025-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,235
SARI virological,Belgium,2025-W04,Influenza,Influenza,total,detections,total,126
SARI virological,Belgium,2025-W04,Influenza,Influenza,total,positivity,total,61.5
SARI virological,Belgium,2025-W04,Influenza,Influenza,total,tests,total,205
SARI virological,Belgium,2025-W04,Influenza,Influenza A,A (unknown),detections,total,6
SARI virological,Belgium,2025-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,51
SARI virological,Belgium,2025-W04,Influenza,Influenza A,A(H3),detections,total,62
SARI virological,Belgium,2025-W04,Influenza,Influenza B,B/Vic,detections,total,7
SARI virological,Belgium,2025-W04,RSV,RSV,RSV,detections,total,18
SARI virological,Belgium,2025-W04,RSV,RSV,RSV,positivity,total,8.8
SARI virological,Belgium,2025-W04,RSV,RSV,RSV,tests,total,205
SARI virological,Belgium,2025-W04,RSV,RSV-A,NA,detections,total,7
SARI virological,Belgium,2025-W04,RSV,RSV-B,NA,detections,total,11
SARI virological,Belgium,2025-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2025-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0.5
SARI virological,Belgium,2025-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,205
SARI virological,Belgium,2025-W03,Influenza,Influenza,total,detections,total,124
SARI virological,Belgium,2025-W03,Influenza,Influenza,total,positivity,total,55.9
SARI virological,Belgium,2025-W03,Influenza,Influenza,total,tests,total,222
SARI virological,Belgium,2025-W03,Influenza,Influenza A,A (unknown),detections,total,3
SARI virological,Belgium,2025-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,55
SARI virological,Belgium,2025-W03,Influenza,Influenza A,A(H3),detections,total,63
SARI virological,Belgium,2025-W03,Influenza,Influenza B,B (unknown),detections,total,1
SARI virological,Belgium,2025-W03,Influenza,Influenza B,B/Vic,detections,total,2
SARI virological,Belgium,2025-W03,RSV,RSV,RSV,detections,total,30
SARI virological,Belgium,2025-W03,RSV,RSV,RSV,positivity,total,13.5
SARI virological,Belgium,2025-W03,RSV,RSV,RSV,tests,total,222
SARI virological,Belgium,2025-W03,RSV,RSV-A,NA,detections,total,6
SARI virological,Belgium,2025-W03,RSV,RSV-B,NA,detections,total,24
SARI virological,Belgium,2025-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2025-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.4
SARI virological,Belgium,2025-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,222
SARI virological,Belgium,2025-W02,Influenza,Influenza,total,detections,total,88
SARI virological,Belgium,2025-W02,Influenza,Influenza,total,positivity,total,50
SARI virological,Belgium,2025-W02,Influenza,Influenza,total,tests,total,176
SARI virological,Belgium,2025-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,51
SARI virological,Belgium,2025-W02,Influenza,Influenza A,A(H3),detections,total,34
SARI virological,Belgium,2025-W02,Influenza,Influenza B,B/Vic,detections,total,3
SARI virological,Belgium,2025-W02,RSV,RSV,RSV,detections,total,28
SARI virological,Belgium,2025-W02,RSV,RSV,RSV,positivity,total,15.9
SARI virological,Belgium,2025-W02,RSV,RSV,RSV,tests,total,176
SARI virological,Belgium,2025-W02,RSV,RSV-A,NA,detections,total,11
SARI virological,Belgium,2025-W02,RSV,RSV-B,NA,detections,total,17
SARI virological,Belgium,2025-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2025-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.7
SARI virological,Belgium,2025-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,176
SARI virological,Belgium,2025-W01,Influenza,Influenza,total,detections,total,79
SARI virological,Belgium,2025-W01,Influenza,Influenza,total,positivity,total,42.7
SARI virological,Belgium,2025-W01,Influenza,Influenza,total,tests,total,185
SARI virological,Belgium,2025-W01,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2025-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,40
SARI virological,Belgium,2025-W01,Influenza,Influenza A,A(H3),detections,total,36
SARI virological,Belgium,2025-W01,Influenza,Influenza B,B/Vic,detections,total,2
SARI virological,Belgium,2025-W01,RSV,RSV,RSV,detections,total,34
SARI virological,Belgium,2025-W01,RSV,RSV,RSV,positivity,total,18.4
SARI virological,Belgium,2025-W01,RSV,RSV,RSV,tests,total,185
SARI virological,Belgium,2025-W01,RSV,RSV-A,NA,detections,total,11
SARI virological,Belgium,2025-W01,RSV,RSV-B,NA,detections,total,23
SARI virological,Belgium,2025-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.1
SARI virological,Belgium,2025-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,185
SARI virological,Belgium,2024-W52,Influenza,Influenza,total,detections,total,67
SARI virological,Belgium,2024-W52,Influenza,Influenza,total,positivity,total,40.1
SARI virological,Belgium,2024-W52,Influenza,Influenza,total,tests,total,167
SARI virological,Belgium,2024-W52,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2024-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,29
SARI virological,Belgium,2024-W52,Influenza,Influenza A,A(H3),detections,total,32
SARI virological,Belgium,2024-W52,Influenza,Influenza B,B (unknown),detections,total,1
SARI virological,Belgium,2024-W52,Influenza,Influenza B,B/Vic,detections,total,3
SARI virological,Belgium,2024-W52,RSV,RSV,RSV,detections,total,46
SARI virological,Belgium,2024-W52,RSV,RSV,RSV,positivity,total,27.5
SARI virological,Belgium,2024-W52,RSV,RSV,RSV,tests,total,167
SARI virological,Belgium,2024-W52,RSV,RSV-A,NA,detections,total,19
SARI virological,Belgium,2024-W52,RSV,RSV-B,NA,detections,total,27
SARI virological,Belgium,2024-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2024-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.2
SARI virological,Belgium,2024-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,167
SARI virological,Belgium,2024-W51,Influenza,Influenza,total,detections,total,72
SARI virological,Belgium,2024-W51,Influenza,Influenza,total,positivity,total,34.6
SARI virological,Belgium,2024-W51,Influenza,Influenza,total,tests,total,208
SARI virological,Belgium,2024-W51,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2024-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,38
SARI virological,Belgium,2024-W51,Influenza,Influenza A,A(H3),detections,total,32
SARI virological,Belgium,2024-W51,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2024-W51,RSV,RSV,RSV,detections,total,73
SARI virological,Belgium,2024-W51,RSV,RSV,RSV,positivity,total,35.1
SARI virological,Belgium,2024-W51,RSV,RSV,RSV,tests,total,208
SARI virological,Belgium,2024-W51,RSV,RSV-A,NA,detections,total,26
SARI virological,Belgium,2024-W51,RSV,RSV-B,NA,detections,total,47
SARI virological,Belgium,2024-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
SARI virological,Belgium,2024-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.8
SARI virological,Belgium,2024-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,208
SARI virological,Belgium,2024-W50,Influenza,Influenza,total,detections,total,36
SARI virological,Belgium,2024-W50,Influenza,Influenza,total,positivity,total,17.3
SARI virological,Belgium,2024-W50,Influenza,Influenza,total,tests,total,208
SARI virological,Belgium,2024-W50,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2024-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,23
SARI virological,Belgium,2024-W50,Influenza,Influenza A,A(H3),detections,total,12
SARI virological,Belgium,2024-W50,RSV,RSV,RSV,detections,total,84
SARI virological,Belgium,2024-W50,RSV,RSV,RSV,positivity,total,40.4
SARI virological,Belgium,2024-W50,RSV,RSV,RSV,tests,total,208
SARI virological,Belgium,2024-W50,RSV,RSV-A,NA,detections,total,31
SARI virological,Belgium,2024-W50,RSV,RSV-B,NA,detections,total,53
SARI virological,Belgium,2024-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2024-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.4
SARI virological,Belgium,2024-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,208
SARI virological,Belgium,2024-W49,Influenza,Influenza,total,detections,total,19
SARI virological,Belgium,2024-W49,Influenza,Influenza,total,positivity,total,10.6
SARI virological,Belgium,2024-W49,Influenza,Influenza,total,tests,total,180
SARI virological,Belgium,2024-W49,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2024-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,11
SARI virological,Belgium,2024-W49,Influenza,Influenza A,A(H3),detections,total,6
SARI virological,Belgium,2024-W49,RSV,RSV,RSV,detections,total,84
SARI virological,Belgium,2024-W49,RSV,RSV,RSV,positivity,total,46.7
SARI virological,Belgium,2024-W49,RSV,RSV,RSV,tests,total,180
SARI virological,Belgium,2024-W49,RSV,RSV-A,NA,detections,total,37
SARI virological,Belgium,2024-W49,RSV,RSV-B,NA,detections,total,47
SARI virological,Belgium,2024-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2024-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.9
SARI virological,Belgium,2024-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,180
SARI virological,Belgium,2024-W48,Influenza,Influenza,total,detections,total,17
SARI virological,Belgium,2024-W48,Influenza,Influenza,total,positivity,total,10.2
SARI virological,Belgium,2024-W48,Influenza,Influenza,total,tests,total,166
SARI virological,Belgium,2024-W48,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2024-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,11
SARI virological,Belgium,2024-W48,Influenza,Influenza A,A(H3),detections,total,4
SARI virological,Belgium,2024-W48,RSV,RSV,RSV,detections,total,83
SARI virological,Belgium,2024-W48,RSV,RSV,RSV,positivity,total,50
SARI virological,Belgium,2024-W48,RSV,RSV,RSV,tests,total,166
SARI virological,Belgium,2024-W48,RSV,RSV-A,NA,detections,total,37
SARI virological,Belgium,2024-W48,RSV,RSV-B,NA,detections,total,46
SARI virological,Belgium,2024-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,15
SARI virological,Belgium,2024-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9
