survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
SARI virological,Belgium,2025-W35,Influenza,Influenza,total,tests,total,39
SARI virological,Belgium,2025-W35,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W35,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2025-W35,RSV,RSV,RSV,tests,total,39
SARI virological,Belgium,2025-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
SARI virological,Belgium,2025-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,30.8
SARI virological,Belgium,2025-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,39
SARI virological,Belgium,2025-W34,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2025-W34,Influenza,Influenza,total,positivity,total,3.1
SARI virological,Belgium,2025-W34,Influenza,Influenza,total,tests,total,32
SARI virological,Belgium,2025-W34,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2025-W34,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W34,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2025-W34,RSV,RSV,RSV,tests,total,6
SARI virological,Belgium,2025-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
SARI virological,Belgium,2025-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,34.4
SARI virological,Belgium,2025-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,32
SARI virological,Belgium,2025-W33,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W33,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W33,Influenza,Influenza,total,tests,total,31
SARI virological,Belgium,2025-W33,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W33,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2025-W33,RSV,RSV,RSV,tests,total,1
SARI virological,Belgium,2025-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2025-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.1
SARI virological,Belgium,2025-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,31
SARI virological,Belgium,2025-W32,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W32,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W32,Influenza,Influenza,total,tests,total,43
SARI virological,Belgium,2025-W32,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W32,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
SARI virological,Belgium,2025-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,25.6
SARI virological,Belgium,2025-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,43
SARI virological,Belgium,2025-W31,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2025-W31,Influenza,Influenza,total,positivity,total,2.4
SARI virological,Belgium,2025-W31,Influenza,Influenza,total,tests,total,42
SARI virological,Belgium,2025-W31,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2025-W31,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W31,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2025-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.3
SARI virological,Belgium,2025-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,42
SARI virological,Belgium,2025-W30,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W30,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W30,Influenza,Influenza,total,tests,total,44
SARI virological,Belgium,2025-W30,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W30,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2025-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.8
SARI virological,Belgium,2025-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,44
SARI virological,Belgium,2025-W29,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W29,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W29,Influenza,Influenza,total,tests,total,54
SARI virological,Belgium,2025-W29,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W29,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2025-W29,RSV,RSV,RSV,tests,total,1
SARI virological,Belgium,2025-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2025-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.9
SARI virological,Belgium,2025-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,54
SARI virological,Belgium,2025-W28,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W28,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W28,Influenza,Influenza,total,tests,total,46
SARI virological,Belgium,2025-W28,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W28,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.3
SARI virological,Belgium,2025-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,46
SARI virological,Belgium,2025-W27,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2025-W27,Influenza,Influenza,total,positivity,total,1.5
SARI virological,Belgium,2025-W27,Influenza,Influenza,total,tests,total,67
SARI virological,Belgium,2025-W27,Influenza,Influenza B,B (unknown),detections,total,1
SARI virological,Belgium,2025-W27,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W27,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6
SARI virological,Belgium,2025-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,67
SARI virological,Belgium,2025-W26,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2025-W26,Influenza,Influenza,total,positivity,total,1.6
SARI virological,Belgium,2025-W26,Influenza,Influenza,total,tests,total,61
SARI virological,Belgium,2025-W26,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2025-W26,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W26,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2025-W26,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2025-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.3
SARI virological,Belgium,2025-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,61
SARI virological,Belgium,2025-W25,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2025-W25,Influenza,Influenza,total,positivity,total,2
SARI virological,Belgium,2025-W25,Influenza,Influenza,total,tests,total,51
SARI virological,Belgium,2025-W25,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2025-W25,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W25,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.8
SARI virological,Belgium,2025-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,51
SARI virological,Belgium,2025-W24,Influenza,Influenza,total,detections,total,4
SARI virological,Belgium,2025-W24,Influenza,Influenza,total,positivity,total,5.1
SARI virological,Belgium,2025-W24,Influenza,Influenza,total,tests,total,78
SARI virological,Belgium,2025-W24,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2025-W24,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W24,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2025-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.7
SARI virological,Belgium,2025-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,78
SARI virological,Belgium,2025-W23,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2025-W23,Influenza,Influenza,total,positivity,total,3
SARI virological,Belgium,2025-W23,Influenza,Influenza,total,tests,total,66
SARI virological,Belgium,2025-W23,Influenza,Influenza A,A(H1)pdm09,detections,total,2
SARI virological,Belgium,2025-W23,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W23,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
SARI virological,Belgium,2025-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.6
SARI virological,Belgium,2025-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,66
SARI virological,Belgium,2025-W22,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2025-W22,Influenza,Influenza,total,positivity,total,1.3
SARI virological,Belgium,2025-W22,Influenza,Influenza,total,tests,total,77
SARI virological,Belgium,2025-W22,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2025-W22,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W22,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
SARI virological,Belgium,2025-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.6
SARI virological,Belgium,2025-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,77
SARI virological,Belgium,2025-W21,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W21,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W21,Influenza,Influenza,total,tests,total,84
SARI virological,Belgium,2025-W21,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W21,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
SARI virological,Belgium,2025-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.5
SARI virological,Belgium,2025-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,84
SARI virological,Belgium,2025-W20,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W20,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W20,Influenza,Influenza,total,tests,total,66
SARI virological,Belgium,2025-W20,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W20,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.5
SARI virological,Belgium,2025-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,66
SARI virological,Belgium,2025-W19,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W19,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W19,Influenza,Influenza,total,tests,total,76
SARI virological,Belgium,2025-W19,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W19,RSV,RSV,RSV,tests,total,0
SARI virological,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
SARI virological,Belgium,2025-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,76
SARI virological,Belgium,2025-W18,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2025-W18,Influenza,Influenza,total,positivity,total,1.8
SARI virological,Belgium,2025-W18,Influenza,Influenza,total,tests,total,110
SARI virological,Belgium,2025-W18,Influenza,Influenza A,A(H1)pdm09,detections,total,2
SARI virological,Belgium,2025-W18,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2025-W18,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2025-W18,RSV,RSV,RSV,tests,total,3
SARI virological,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.6
SARI virological,Belgium,2025-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,110
SARI virological,Belgium,2025-W17,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2025-W17,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2025-W17,Influenza,Influenza,total,tests,total,89
SARI virological,Belgium,2025-W17,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2025-W17,RSV,RSV,RSV,positivity,total,3.4
SARI virological,Belgium,2025-W17,RSV,RSV,RSV,tests,total,89
SARI virological,Belgium,2025-W17,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.2
SARI virological,Belgium,2025-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,89
SARI virological,Belgium,2025-W16,Influenza,Influenza,total,detections,total,5
SARI virological,Belgium,2025-W16,Influenza,Influenza,total,positivity,total,4.9
SARI virological,Belgium,2025-W16,Influenza,Influenza,total,tests,total,103
SARI virological,Belgium,2025-W16,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2025-W16,Influenza,Influenza B,B/Vic,detections,total,2
SARI virological,Belgium,2025-W16,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2025-W16,RSV,RSV,RSV,positivity,total,2.9
SARI virological,Belgium,2025-W16,RSV,RSV,RSV,tests,total,103
SARI virological,Belgium,2025-W16,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.9
SARI virological,Belgium,2025-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,103
SARI virological,Belgium,2025-W15,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2025-W15,Influenza,Influenza,total,positivity,total,1.8
SARI virological,Belgium,2025-W15,Influenza,Influenza,total,tests,total,111
SARI virological,Belgium,2025-W15,Influenza,Influenza B,B/Vic,detections,total,2
SARI virological,Belgium,2025-W15,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2025-W15,RSV,RSV,RSV,positivity,total,3.6
SARI virological,Belgium,2025-W15,RSV,RSV,RSV,tests,total,111
SARI virological,Belgium,2025-W15,RSV,RSV-B,NA,detections,total,4
SARI virological,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.3
SARI virological,Belgium,2025-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,111
SARI virological,Belgium,2025-W14,Influenza,Influenza,total,detections,total,11
SARI virological,Belgium,2025-W14,Influenza,Influenza,total,positivity,total,10.6
SARI virological,Belgium,2025-W14,Influenza,Influenza,total,tests,total,104
SARI virological,Belgium,2025-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2025-W14,Influenza,Influenza A,A(H3),detections,total,4
SARI virological,Belgium,2025-W14,Influenza,Influenza B,B/Vic,detections,total,3
SARI virological,Belgium,2025-W14,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2025-W14,RSV,RSV,RSV,positivity,total,2.9
SARI virological,Belgium,2025-W14,RSV,RSV,RSV,tests,total,104
SARI virological,Belgium,2025-W14,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W14,RSV,RSV-B,NA,detections,total,2
SARI virological,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.9
SARI virological,Belgium,2025-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,104
SARI virological,Belgium,2025-W13,Influenza,Influenza,total,detections,total,15
SARI virological,Belgium,2025-W13,Influenza,Influenza,total,positivity,total,11.5
SARI virological,Belgium,2025-W13,Influenza,Influenza,total,tests,total,131
SARI virological,Belgium,2025-W13,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2025-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2025-W13,Influenza,Influenza A,A(H3),detections,total,6
SARI virological,Belgium,2025-W13,Influenza,Influenza B,B (unknown),detections,total,1
SARI virological,Belgium,2025-W13,Influenza,Influenza B,B/Vic,detections,total,6
SARI virological,Belgium,2025-W13,RSV,RSV,RSV,detections,total,10
SARI virological,Belgium,2025-W13,RSV,RSV,RSV,positivity,total,7.6
SARI virological,Belgium,2025-W13,RSV,RSV,RSV,tests,total,131
SARI virological,Belgium,2025-W13,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W13,RSV,RSV-B,NA,detections,total,9
SARI virological,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.6
SARI virological,Belgium,2025-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,131
SARI virological,Belgium,2025-W12,Influenza,Influenza,total,detections,total,18
SARI virological,Belgium,2025-W12,Influenza,Influenza,total,positivity,total,16.2
SARI virological,Belgium,2025-W12,Influenza,Influenza,total,tests,total,111
SARI virological,Belgium,2025-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2025-W12,Influenza,Influenza A,A(H3),detections,total,8
SARI virological,Belgium,2025-W12,Influenza,Influenza B,B/Vic,detections,total,7
SARI virological,Belgium,2025-W12,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2025-W12,RSV,RSV,RSV,positivity,total,2.7
SARI virological,Belgium,2025-W12,RSV,RSV,RSV,tests,total,110
SARI virological,Belgium,2025-W12,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.6
SARI virological,Belgium,2025-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,111
SARI virological,Belgium,2025-W11,Influenza,Influenza,total,detections,total,19
SARI virological,Belgium,2025-W11,Influenza,Influenza,total,positivity,total,16.7
SARI virological,Belgium,2025-W11,Influenza,Influenza,total,tests,total,114
SARI virological,Belgium,2025-W11,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2025-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,5
SARI virological,Belgium,2025-W11,Influenza,Influenza A,A(H3),detections,total,5
SARI virological,Belgium,2025-W11,Influenza,Influenza B,B/Vic,detections,total,7
SARI virological,Belgium,2025-W11,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2025-W11,RSV,RSV,RSV,positivity,total,7
SARI virological,Belgium,2025-W11,RSV,RSV,RSV,tests,total,114
SARI virological,Belgium,2025-W11,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W11,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
SARI virological,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.8
SARI virological,Belgium,2025-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,114
SARI virological,Belgium,2025-W10,Influenza,Influenza,total,detections,total,45
SARI virological,Belgium,2025-W10,Influenza,Influenza,total,positivity,total,28.5
SARI virological,Belgium,2025-W10,Influenza,Influenza,total,tests,total,158
SARI virological,Belgium,2025-W10,Influenza,Influenza A,A (unknown),detections,total,4
SARI virological,Belgium,2025-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2025-W10,Influenza,Influenza A,A(H3),detections,total,21
SARI virological,Belgium,2025-W10,Influenza,Influenza B,B/Vic,detections,total,16
SARI virological,Belgium,2025-W10,RSV,RSV,RSV,detections,total,6
SARI virological,Belgium,2025-W10,RSV,RSV,RSV,positivity,total,3.8
SARI virological,Belgium,2025-W10,RSV,RSV,RSV,tests,total,158
SARI virological,Belgium,2025-W10,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2025-W10,RSV,RSV-B,NA,detections,total,5
SARI virological,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0.6
SARI virological,Belgium,2025-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,158
SARI virological,Belgium,2025-W09,Influenza,Influenza,total,detections,total,51
SARI virological,Belgium,2025-W09,Influenza,Influenza,total,positivity,total,32.7
SARI virological,Belgium,2025-W09,Influenza,Influenza,total,tests,total,156
SARI virological,Belgium,2025-W09,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2025-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,12
SARI virological,Belgium,2025-W09,Influenza,Influenza A,A(H3),detections,total,24
SARI virological,Belgium,2025-W09,Influenza,Influenza B,B/Vic,detections,total,14
SARI virological,Belgium,2025-W09,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2025-W09,RSV,RSV,RSV,positivity,total,5.1
SARI virological,Belgium,2025-W09,RSV,RSV,RSV,tests,total,156
SARI virological,Belgium,2025-W09,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2025-W09,RSV,RSV-B,NA,detections,total,5
SARI virological,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.6
SARI virological,Belgium,2025-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,156
SARI virological,Belgium,2025-W08,Influenza,Influenza,total,detections,total,87
SARI virological,Belgium,2025-W08,Influenza,Influenza,total,positivity,total,40.5
SARI virological,Belgium,2025-W08,Influenza,Influenza,total,tests,total,215
SARI virological,Belgium,2025-W08,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2025-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,19
SARI virological,Belgium,2025-W08,Influenza,Influenza A,A(H3),detections,total,51
SARI virological,Belgium,2025-W08,Influenza,Influenza B,B/Vic,detections,total,15
SARI virological,Belgium,2025-W08,RSV,RSV,RSV,detections,total,12
SARI virological,Belgium,2025-W08,RSV,RSV,RSV,positivity,total,5.6
SARI virological,Belgium,2025-W08,RSV,RSV,RSV,tests,total,215
SARI virological,Belgium,2025-W08,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2025-W08,RSV,RSV-B,NA,detections,total,9
SARI virological,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.3
SARI virological,Belgium,2025-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,215
SARI virological,Belgium,2025-W07,Influenza,Influenza,total,detections,total,104
SARI virological,Belgium,2025-W07,Influenza,Influenza,total,positivity,total,47.3
