survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,600
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,7
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,203
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,825
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19739
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,10
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,707
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,23
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,230
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,970
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,24157
non-sentinel,Austria,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,6
non-sentinel,Austria,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,769
non-sentinel,Austria,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,20
non-sentinel,Austria,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,292
non-sentinel,Austria,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1087
non-sentinel,Austria,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,20
non-sentinel,Austria,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,1004
non-sentinel,Austria,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,22
non-sentinel,Austria,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,366
non-sentinel,Austria,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1412
non-sentinel,Austria,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,23
non-sentinel,Austria,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,1482
non-sentinel,Austria,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,41
non-sentinel,Austria,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,571
non-sentinel,Austria,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2117
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,37
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,1585
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,50
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,547
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2219
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,36573
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,32
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,2075
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,96
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,622
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2825
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,49832
non-sentinel,Austria,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,58
non-sentinel,Austria,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,2631
non-sentinel,Austria,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,147
non-sentinel,Austria,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,793
non-sentinel,Austria,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3629
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,52
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,3621
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,266
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,1236
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5175
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,67693
non-sentinel,Austria,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,103
non-sentinel,Austria,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,4737
non-sentinel,Austria,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,256
non-sentinel,Austria,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,1492
non-sentinel,Austria,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6588
non-sentinel,Austria,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,81
non-sentinel,Austria,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,5235
non-sentinel,Austria,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,216
non-sentinel,Austria,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,1628
non-sentinel,Austria,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7160
non-sentinel,Austria,2023-W14,Influenza,Influenza,total,detections,total,24
non-sentinel,Austria,2023-W14,Influenza,Influenza,total,tests,total,359
non-sentinel,Austria,2023-W14,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Austria,2023-W14,Influenza,Influenza A,total,detections,total,2
non-sentinel,Austria,2023-W14,Influenza,Influenza B,B (unknown),detections,total,19
non-sentinel,Austria,2023-W14,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Austria,2023-W14,Influenza,Influenza B,total,detections,total,22
non-sentinel,Austria,2023-W14,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,142
non-sentinel,Austria,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,6477
non-sentinel,Austria,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,186
non-sentinel,Austria,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,2174
non-sentinel,Austria,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8979
non-sentinel,Austria,2023-W13,Influenza,Influenza,total,detections,total,57
non-sentinel,Austria,2023-W13,Influenza,Influenza,total,tests,total,533
non-sentinel,Austria,2023-W13,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Austria,2023-W13,Influenza,Influenza A,total,detections,total,3
non-sentinel,Austria,2023-W13,Influenza,Influenza B,B (unknown),detections,total,52
non-sentinel,Austria,2023-W13,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Austria,2023-W13,Influenza,Influenza B,total,detections,total,54
non-sentinel,Austria,2023-W13,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,138
non-sentinel,Austria,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,9628
non-sentinel,Austria,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,438
non-sentinel,Austria,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,2861
non-sentinel,Austria,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13065
non-sentinel,Austria,2023-W12,Influenza,Influenza,total,detections,total,117
non-sentinel,Austria,2023-W12,Influenza,Influenza,total,tests,total,1473
non-sentinel,Austria,2023-W12,Influenza,Influenza A,A (unknown),detections,total,16
non-sentinel,Austria,2023-W12,Influenza,Influenza A,total,detections,total,16
non-sentinel,Austria,2023-W12,Influenza,Influenza B,B (unknown),detections,total,93
non-sentinel,Austria,2023-W12,Influenza,Influenza B,B/Vic,detections,total,8
non-sentinel,Austria,2023-W12,Influenza,Influenza B,total,detections,total,101
non-sentinel,Austria,2023-W12,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,233
non-sentinel,Austria,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,15847
non-sentinel,Austria,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,904
non-sentinel,Austria,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,4268
non-sentinel,Austria,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,21252
non-sentinel,Austria,2023-W11,Influenza,Influenza,total,detections,total,94
non-sentinel,Austria,2023-W11,Influenza,Influenza,total,tests,total,1338
non-sentinel,Austria,2023-W11,Influenza,Influenza A,A (unknown),detections,total,18
non-sentinel,Austria,2023-W11,Influenza,Influenza A,total,detections,total,18
non-sentinel,Austria,2023-W11,Influenza,Influenza B,B (unknown),detections,total,67
non-sentinel,Austria,2023-W11,Influenza,Influenza B,B/Vic,detections,total,9
non-sentinel,Austria,2023-W11,Influenza,Influenza B,total,detections,total,76
non-sentinel,Austria,2023-W11,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,301
non-sentinel,Austria,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,20185
non-sentinel,Austria,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1452
non-sentinel,Austria,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,5138
non-sentinel,Austria,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,27076
non-sentinel,Austria,2023-W10,Influenza,Influenza,total,detections,total,110
non-sentinel,Austria,2023-W10,Influenza,Influenza,total,tests,total,1487
non-sentinel,Austria,2023-W10,Influenza,Influenza A,A (unknown),detections,total,13
non-sentinel,Austria,2023-W10,Influenza,Influenza A,total,detections,total,13
non-sentinel,Austria,2023-W10,Influenza,Influenza B,B (unknown),detections,total,86
non-sentinel,Austria,2023-W10,Influenza,Influenza B,B/Vic,detections,total,11
non-sentinel,Austria,2023-W10,Influenza,Influenza B,total,detections,total,97
non-sentinel,Austria,2023-W10,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,358
non-sentinel,Austria,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,24901
non-sentinel,Austria,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1883
non-sentinel,Austria,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,6115
non-sentinel,Austria,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,33257
non-sentinel,Austria,2023-W09,Influenza,Influenza,total,detections,total,105
non-sentinel,Austria,2023-W09,Influenza,Influenza,total,tests,total,1627
non-sentinel,Austria,2023-W09,Influenza,Influenza A,A (unknown),detections,total,23
non-sentinel,Austria,2023-W09,Influenza,Influenza A,total,detections,total,23
non-sentinel,Austria,2023-W09,Influenza,Influenza B,B (unknown),detections,total,71
non-sentinel,Austria,2023-W09,Influenza,Influenza B,B/Vic,detections,total,11
non-sentinel,Austria,2023-W09,Influenza,Influenza B,total,detections,total,82
non-sentinel,Austria,2023-W09,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,436
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,28954
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,2031
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,6503
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,37924
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,329787
non-sentinel,Austria,2023-W08,Influenza,Influenza,total,detections,total,95
non-sentinel,Austria,2023-W08,Influenza,Influenza,total,tests,total,1561
non-sentinel,Austria,2023-W08,Influenza,Influenza A,A (unknown),detections,total,27
non-sentinel,Austria,2023-W08,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Austria,2023-W08,Influenza,Influenza A,total,detections,total,28
non-sentinel,Austria,2023-W08,Influenza,Influenza B,B (unknown),detections,total,63
non-sentinel,Austria,2023-W08,Influenza,Influenza B,B/Vic,detections,total,4
non-sentinel,Austria,2023-W08,Influenza,Influenza B,total,detections,total,67
non-sentinel,Austria,2023-W08,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,434
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,30096
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1816
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,6608
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,38954
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,376169
non-sentinel,Austria,2023-W07,Influenza,Influenza,total,detections,total,86
non-sentinel,Austria,2023-W07,Influenza,Influenza,total,tests,total,1193
non-sentinel,Austria,2023-W07,Influenza,Influenza A,A (unknown),detections,total,34
non-sentinel,Austria,2023-W07,Influenza,Influenza A,total,detections,total,34
non-sentinel,Austria,2023-W07,Influenza,Influenza B,B (unknown),detections,total,47
non-sentinel,Austria,2023-W07,Influenza,Influenza B,B/Vic,detections,total,5
non-sentinel,Austria,2023-W07,Influenza,Influenza B,total,detections,total,52
non-sentinel,Austria,2023-W07,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,363
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,26806
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1350
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,5625
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,34144
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,372438
non-sentinel,Austria,2023-W06,Influenza,Influenza,total,detections,total,87
non-sentinel,Austria,2023-W06,Influenza,Influenza,total,tests,total,1715
non-sentinel,Austria,2023-W06,Influenza,Influenza A,A (unknown),detections,total,22
non-sentinel,Austria,2023-W06,Influenza,Influenza A,total,detections,total,22
non-sentinel,Austria,2023-W06,Influenza,Influenza B,B (unknown),detections,total,61
non-sentinel,Austria,2023-W06,Influenza,Influenza B,B/Vic,detections,total,4
non-sentinel,Austria,2023-W06,Influenza,Influenza B,total,detections,total,65
non-sentinel,Austria,2023-W06,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,341
non-sentinel,Austria,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,22488
non-sentinel,Austria,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1824
non-sentinel,Austria,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,4196
non-sentinel,Austria,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,28849
non-sentinel,Austria,2023-W05,Influenza,Influenza,total,detections,total,88
non-sentinel,Austria,2023-W05,Influenza,Influenza,total,tests,total,1403
non-sentinel,Austria,2023-W05,Influenza,Influenza A,A (unknown),detections,total,46
non-sentinel,Austria,2023-W05,Influenza,Influenza A,total,detections,total,46
non-sentinel,Austria,2023-W05,Influenza,Influenza B,B (unknown),detections,total,40
non-sentinel,Austria,2023-W05,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Austria,2023-W05,Influenza,Influenza B,total,detections,total,42
non-sentinel,Austria,2023-W05,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,360
non-sentinel,Austria,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,19995
non-sentinel,Austria,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,3073
non-sentinel,Austria,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,3297
non-sentinel,Austria,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,26725
non-sentinel,Austria,2023-W04,Influenza,Influenza,total,detections,total,84
non-sentinel,Austria,2023-W04,Influenza,Influenza,total,tests,total,1537
non-sentinel,Austria,2023-W04,Influenza,Influenza A,A (unknown),detections,total,54
non-sentinel,Austria,2023-W04,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Austria,2023-W04,Influenza,Influenza A,total,detections,total,55
non-sentinel,Austria,2023-W04,Influenza,Influenza B,B (unknown),detections,total,26
non-sentinel,Austria,2023-W04,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Austria,2023-W04,Influenza,Influenza B,total,detections,total,29
non-sentinel,Austria,2023-W04,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,358
non-sentinel,Austria,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,14388
non-sentinel,Austria,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,2718
non-sentinel,Austria,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,2464
non-sentinel,Austria,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,19928
non-sentinel,Austria,2023-W03,Influenza,Influenza,total,detections,total,95
non-sentinel,Austria,2023-W03,Influenza,Influenza,total,tests,total,1581
non-sentinel,Austria,2023-W03,Influenza,Influenza A,A (unknown),detections,total,73
non-sentinel,Austria,2023-W03,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Austria,2023-W03,Influenza,Influenza A,total,detections,total,77
non-sentinel,Austria,2023-W03,Influenza,Influenza B,B (unknown),detections,total,16
non-sentinel,Austria,2023-W03,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Austria,2023-W03,Influenza,Influenza B,total,detections,total,18
non-sentinel,Austria,2023-W03,RSV,RSV,RSV,tests,total,0
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,276
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,10059
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,1207
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,2306
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13848
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,0
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,0
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,0
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,0
non-sentinel,Austria,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,374988
non-sentinel,Austria,2023-W02,Influenza,Influenza,total,detections,total,103
non-sentinel,Austria,2023-W02,Influenza,Influenza,total,tests,total,1439
non-sentinel,Austria,2023-W02,Influenza,Influenza A,A (unknown),detections,total,84
non-sentinel,Austria,2023-W02,Influenza,Influenza A,A(H3),detections,total,12
non-sentinel,Austria,2023-W02,Influenza,Influenza A,total,detections,total,96
non-sentinel,Austria,2023-W02,Influenza,Influenza B,B (unknown),detections,total,5
non-sentinel,Austria,2023-W02,Influenza,Influenza B,B/Vic,detections,total,2
